200,2876
201,2934
202,2844
203,2914
204,2974
205,2920
206,2689
207,2596
208,2289
209,1870
210,1275
211,267
212,8854
213,7040
214,4874
215,2487
216,70
217,7710
218,5507
219,3530
220,1785
221,303
222,9063
223,8043
224,7222
225,6573
226,6064
227,5677
228,5377
229,5147
230,4971
231,4834
232,4724
233,4634
234,4557
235,4489
236,4423
237,4365
238,4307
239,4249
240,4192
241,4128
242,4064
243,3992
244,3920
245,3842
246,3765
247,3688
248,3609
249,3528
250,3440
251,3346
252,3249
253,3149
254,3051
255,2955
256,2859
257,2770
258,2686
259,2603
260,2526
261,2449
262,2376
263,2306
264,2238
265,2176
266,2115
267,2061
268,2010
269,1960
270,1914
271,1868
272,1822
273,1783
274,1746
275,1709
276,1678
277,1642
278,1608
279,1573
280,1540
281,1507
282,1474
283,1439
284,1407
285,1370
286,1336
287,1301
288,1263
289,1226
290,1190
291,1151
292,1110
293,1069
294,1028
295,994
296,957
297,919
298,882
299,841
300,805
301,762
302,730
303,694
304,658
305,626
306,596
307,566
308,530
309,511
310,491
311,467
312,448
313,426
314,407
315,387
316,370
317,350
318,332
319,312
320,291
321,277
322,260
323,245
324,227
325,216
326,202
327,190
328,178
329,166
330,157
331,150
332,142
333,136
334,130
335,122
336,119
337,111
338,107
339,101
340,99
341,93
342,93
343,92
344,92
345,90
346,94
347,97
348,88
349,32
350,59
351,53
352,60
353,62
354,60
355,61
356,77
357,61
358,54
359,56
360,44
361,41
362,45
363,54
364,68
365,70
366,77
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,6
600,16
601,30
602,43
603,55
604,66
605,78
606,94
607,109
608,121
609,135
610,150
611,164
612,179
613,194
614,207
615,222
616,236
617,252
618,267
619,281
620,296
621,310
622,323
623,337
624,351
625,365
626,381
627,394
628,410
629,426
630,440
631,456
632,474
633,490
634,506
635,521
636,539
637,556
638,574
639,591
640,607
641,627
642,648
643,670
644,690
645,716
646,739
647,765
648,793
649,820
650,850
651,879
652,911
653,945
654,981
655,1016
656,1054
657,1091
658,1133
659,1173
660,1216
661,1259
662,1305
663,1350
664,1396
665,1443
666,1492
667,1542
668,1590
669,1643
670,1694
671,1741
672,1788
673,1835
674,1881
675,1928
676,1973
677,2017
678,2059
679,2100
680,2139
681,2176
682,2212
683,2245
684,2274
685,2304
686,2330
687,2353
688,2374
689,2393
690,2408
691,2424
692,2437
693,2450
694,2460
695,2467
696,2478
697,2487
698,2493
699,2505
700,2514
701,2527
702,2542
703,2557
704,2576
705,2600
706,2629
707,2661
708,2697
709,2740
710,2790
711,2844
712,2907
713,2977
714,3053
715,3137
716,3231
717,3332
718,3429
719,3560
720,3689
721,3827
722,3975
723,4133
724,4299
725,4478
726,4664
727,4860
728,5065
729,5278
730,5507
731,5734
732,5972
733,6214
734,6461
735,6710
736,6964
737,7217
738,7468
739,7719
740,7967
741,8210
742,8444
743,8670
744,8886
745,9087
746,9272
747,9453
748,9602
749,9733
750,9841
751,9925
752,9988
753,9988
754,9988
755,9988
756,9962
757,9890
758,9785
759,9656
760,9501
761,9324
762,9123
763,8900
764,8653
765,8391
766,8112
767,7818
768,7513
769,7199
770,6878
771,6554
772,6226
773,5898
774,5571
775,5249
776,4932
777,4621
778,4317
779,4022
780,3740
781,3467
782,3205
783,2952
784,2715
785,2490
786,2276
787,2077
788,1887
789,1712
790,1547
791,1394
792,1249
793,1118
794,994
795,881
796,777
797,681
798,590
799,510
800,432
801,369
802,304
803,246
804,193
805,140
806,98
807,55
808,16
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
